columna_pca,componente,correlacion_columna_score
hablaind_desc__si,PC56,-5.288281489785903e-06
hablaind_desc__si,PC57,-6.7131054206702605e-06
hablaind_desc__si,PC58,7.082415659334435e-06
hablaind_desc__si,PC59,3.448133420857763e-06
hablaind_desc__si,PC60,3.238553111207426e-06
hablaind_desc__si,PC61,-1.9333288863957598e-06
hablaind_desc__si,PC62,-2.0461270387117624e-06
hablaind_desc__si,PC63,-3.450717056994827e-07
hablaind_desc__si,PC64,5.911675980839935e-08
hablaind_desc__si,PC65,-7.540077936557728e-07
hablaind_desc__si,PC66,-1.683991990109791e-07
hablaind_desc__si,PC67,-2.651258011132572e-17
hablaind_desc__si,PC68,-3.352517915103454e-17
hablaind_desc__si,PC69,-1.420867637879441e-16
hablaind_desc__si,PC70,-2.1225515285929013e-16
hablaind_desc__si,PC71,8.004292825437924e-18
hablaind_desc__si,PC72,-8.166424268750978e-17
hablaind_desc__si,PC73,-4.6633738642245086e-17
hablaind_desc__si,PC74,-2.082639618902154e-17
hablaind_desc__si,PC75,2.0540814277157176e-18
hablaind_desc__si,PC76,8.320641350433062e-17
hablaind_desc__si,PC77,6.990857571316853e-16
segsoc_desc__no,PC1,0.007415530525653688
segsoc_desc__no,PC2,-0.18403890895849567
segsoc_desc__no,PC3,0.3137762248777943
segsoc_desc__no,PC4,-0.375592904635473
segsoc_desc__no,PC5,-0.5549351749721749
segsoc_desc__no,PC6,-0.34064876202752176
segsoc_desc__no,PC7,0.05744449917486367
segsoc_desc__no,PC8,0.18271236745963845
segsoc_desc__no,PC9,0.04362896121586565
segsoc_desc__no,PC10,-0.11204334588923581
segsoc_desc__no,PC11,-0.026894756647349125
segsoc_desc__no,PC12,-0.235459519945422
segsoc_desc__no,PC13,-0.1551730041322957
segsoc_desc__no,PC14,-0.10299555251765087
segsoc_desc__no,PC15,-0.028522352746821147
segsoc_desc__no,PC16,0.0010892754927817674
segsoc_desc__no,PC17,0.37728332017510813
segsoc_desc__no,PC18,0.10161820122352944
segsoc_desc__no,PC19,0.006015786041882513
segsoc_desc__no,PC20,-0.07277817855504881
segsoc_desc__no,PC21,-0.03380363480648671
segsoc_desc__no,PC22,0.0076075382668687
segsoc_desc__no,PC23,0.0027524936942240385
segsoc_desc__no,PC24,-0.012391021277648044
segsoc_desc__no,PC25,0.008926159270558216
segsoc_desc__no,PC26,-0.0014703261466358082
segsoc_desc__no,PC27,-0.015150098766820002
segsoc_desc__no,PC28,-0.0065350773977256174
segsoc_desc__no,PC29,0.002014327381922112
segsoc_desc__no,PC30,0.0012843257669236411
segsoc_desc__no,PC31,0.003492711143862552
segsoc_desc__no,PC32,0.0018775339881194548
segsoc_desc__no,PC33,0.0007806348098940551
segsoc_desc__no,PC34,0.0006720465576919881
segsoc_desc__no,PC35,0.0015807274559135724
segsoc_desc__no,PC36,0.0011946770322280474
segsoc_desc__no,PC37,-0.0016563699445986972
segsoc_desc__no,PC38,0.0007554543729852173
segsoc_desc__no,PC39,0.0004893257865732331
segsoc_desc__no,PC40,0.00015402582613758685
segsoc_desc__no,PC41,1.1171818330393176e-05
segsoc_desc__no,PC42,-5.405043847636495e-06
segsoc_desc__no,PC43,-0.00026084570976759
segsoc_desc__no,PC44,0.0001939837168589353
segsoc_desc__no,PC45,5.483746088673267e-05
segsoc_desc__no,PC46,4.88085570308591e-06
segsoc_desc__no,PC47,-3.3473851697235925e-06
segsoc_desc__no,PC48,3.4017654969750104e-05
segsoc_desc__no,PC49,-1.313303372337532e-06
segsoc_desc__no,PC50,7.4926914880520975e-06
segsoc_desc__no,PC51,3.970014203891841e-06
segsoc_desc__no,PC52,-4.973564115753435e-06
segsoc_desc__no,PC53,-5.8935292375033684e-06
segsoc_desc__no,PC54,4.3438600231267884e-07
segsoc_desc__no,PC55,9.35352328591461e-07
segsoc_desc__no,PC56,2.1365029777068777e-06
segsoc_desc__no,PC57,1.0735048683888812e-08
segsoc_desc__no,PC58,1.899088083871113e-06
segsoc_desc__no,PC59,5.401344758111718e-07
segsoc_desc__no,PC60,1.093548809494402e-07
segsoc_desc__no,PC61,4.57506455672745e-07
segsoc_desc__no,PC62,-4.320054562291386e-08
segsoc_desc__no,PC63,6.121895854237764e-08
segsoc_desc__no,PC64,4.772329809161754e-08
segsoc_desc__no,PC65,2.078904062518462e-08
segsoc_desc__no,PC66,1.258095624447867e-07
segsoc_desc__no,PC67,-2.2778548369455637e-16
segsoc_desc__no,PC68,-1.2253572259034456e-16
segsoc_desc__no,PC69,1.1501654620281465e-16
segsoc_desc__no,PC70,-2.4524061314311915e-16
segsoc_desc__no,PC71,1.4716757486583488e-16
segsoc_desc__no,PC72,7.256311783128397e-17
segsoc_desc__no,PC73,4.462273218608439e-17
segsoc_desc__no,PC74,-6.113058654541931e-16
segsoc_desc__no,PC75,-1.6620523016988152e-17
segsoc_desc__no,PC76,8.961693595599724e-20
segsoc_desc__no,PC77,-1.3064105774840159e-17
segsoc_desc__si,PC1,-0.007415530525653724
segsoc_desc__si,PC2,0.18403890895849656
segsoc_desc__si,PC3,-0.3137762248777958
segsoc_desc__si,PC4,0.3755929046354746
segsoc_desc__si,PC5,0.5549351749721774
segsoc_desc__si,PC6,0.3406487620275234
segsoc_desc__si,PC7,-0.05744449917486394
segsoc_desc__si,PC8,-0.1827123674596393
segsoc_desc__si,PC9,-0.04362896121586587
segsoc_desc__si,PC10,0.11204334588923633
segsoc_desc__si,PC11,0.026894756647349242
segsoc_desc__si,PC12,0.23545951994542316
segsoc_desc__si,PC13,0.15517300413229648
segsoc_desc__si,PC14,0.10299555251765137
segsoc_desc__si,PC15,0.02852235274682131
segsoc_desc__si,PC16,-0.0010892754927817778
segsoc_desc__si,PC17,-0.3772833201751099
segsoc_desc__si,PC18,-0.10161820122352994
segsoc_desc__si,PC19,-0.006015786041882543
segsoc_desc__si,PC20,0.07277817855504916
segsoc_desc__si,PC21,0.03380363480648687
segsoc_desc__si,PC22,-0.007607538266868733
segsoc_desc__si,PC23,-0.002752493694224054
segsoc_desc__si,PC24,0.0123910212776481
segsoc_desc__si,PC25,-0.008926159270558252
segsoc_desc__si,PC26,0.001470326146635813
segsoc_desc__si,PC27,0.015150098766820079
segsoc_desc__si,PC28,0.006535077397725649
segsoc_desc__si,PC29,-0.0020143273819221213
segsoc_desc__si,PC30,-0.001284325766923645
segsoc_desc__si,PC31,-0.003492711143862567
segsoc_desc__si,PC32,-0.0018775339881194652
segsoc_desc__si,PC33,-0.0007806348098940595
segsoc_desc__si,PC34,-0.0006720465576919917
segsoc_desc__si,PC35,-0.0015807274559135785
segsoc_desc__si,PC36,-0.0011946770322280552
segsoc_desc__si,PC37,0.0016563699445987052
segsoc_desc__si,PC38,-0.0007554543729852238
segsoc_desc__si,PC39,-0.0004893257865732366
segsoc_desc__si,PC40,-0.0001540258261375889
segsoc_desc__si,PC41,-1.117181833039304e-05
segsoc_desc__si,PC42,5.405043847637182e-06
segsoc_desc__si,PC43,0.00026084570976758856
segsoc_desc__si,PC44,-0.00019398371685893837
segsoc_desc__si,PC45,-5.4837460886734244e-05
segsoc_desc__si,PC46,-4.880855703087599e-06
segsoc_desc__si,PC47,3.347385169722349e-06
segsoc_desc__si,PC48,-3.401765496974828e-05
segsoc_desc__si,PC49,1.313303372336669e-06
segsoc_desc__si,PC50,-7.492691488049579e-06
segsoc_desc__si,PC51,-3.970014203893129e-06
segsoc_desc__si,PC52,4.973564115752235e-06
segsoc_desc__si,PC53,5.893529237505517e-06
segsoc_desc__si,PC54,-4.343860023119075e-07
segsoc_desc__si,PC55,-9.35352328591979e-07
segsoc_desc__si,PC56,-2.1365029777074304e-06
segsoc_desc__si,PC57,-1.0735048683401445e-08
segsoc_desc__si,PC58,-1.899088083871428e-06
segsoc_desc__si,PC59,-5.401344758107044e-07
segsoc_desc__si,PC60,-1.0935488094907148e-07
segsoc_desc__si,PC61,-4.5750645567244043e-07
segsoc_desc__si,PC62,4.320054562201332e-08
segsoc_desc__si,PC63,-6.121895854282057e-08
segsoc_desc__si,PC64,-4.7723298091942586e-08
segsoc_desc__si,PC65,-2.078904062496332e-08
segsoc_desc__si,PC66,-1.2580956244506244e-07
segsoc_desc__si,PC67,2.2530715237508094e-16
segsoc_desc__si,PC68,1.2299819742125717e-16
segsoc_desc__si,PC69,-1.1523784148455105e-16
segsoc_desc__si,PC70,2.4546833311930766e-16
segsoc_desc__si,PC71,-1.4744506628634249e-16
segsoc_desc__si,PC72,-7.30185259847213e-17
segsoc_desc__si,PC73,-4.345468646497692e-17
segsoc_desc__si,PC74,6.115830970177416e-16
segsoc_desc__si,PC75,1.7122613703565505e-17
segsoc_desc__si,PC76,9.409778275379755e-20
segsoc_desc__si,PC77,1.2432935427227871e-17
subor_principal_desc__no,PC1,-0.2533596756732165
subor_principal_desc__no,PC2,-0.09456073132357391
subor_principal_desc__no,PC3,0.4259918825361905
subor_principal_desc__no,PC4,-0.4057131569889082
subor_principal_desc__no,PC5,-0.09999012022891088
subor_principal_desc__no,PC6,0.07820068339681571
subor_principal_desc__no,PC7,-0.6429024975970039
subor_principal_desc__no,PC8,0.13556032811193464
subor_principal_desc__no,PC9,-0.0051647541110578
subor_principal_desc__no,PC10,0.10924492325812632
subor_principal_desc__no,PC11,0.1080055905705386
subor_principal_desc__no,PC12,-0.07475427789599004
subor_principal_desc__no,PC13,0.043548807995798265
subor_principal_desc__no,PC14,0.037682126857441364
subor_principal_desc__no,PC15,0.03349756946335989
subor_principal_desc__no,PC16,-0.10373595757311012
subor_principal_desc__no,PC17,-0.11349438831434958
subor_principal_desc__no,PC18,-0.05488605184384794
subor_principal_desc__no,PC19,0.01204724066835025
subor_principal_desc__no,PC20,-0.001581756495814763
subor_principal_desc__no,PC21,0.008094033871579276
subor_principal_desc__no,PC22,-0.004126680087453146
subor_principal_desc__no,PC23,-0.0007834541653378207
subor_principal_desc__no,PC24,-0.004812747185738916
subor_principal_desc__no,PC25,-2.4592976438791113e-06
subor_principal_desc__no,PC26,0.0021006415204090708
subor_principal_desc__no,PC27,0.0021876177178733014
subor_principal_desc__no,PC28,0.00653601787950914
subor_principal_desc__no,PC29,-0.001687303693139451
subor_principal_desc__no,PC30,-0.2650877678828845
subor_principal_desc__no,PC31,0.01720599920001264
subor_principal_desc__no,PC32,0.015035395706621161
subor_principal_desc__no,PC33,-0.0011145506416095658
subor_principal_desc__no,PC34,-0.002603929292745831
subor_principal_desc__no,PC35,0.002981150681476029
subor_principal_desc__no,PC36,-0.003197226613685812
subor_principal_desc__no,PC37,-0.0011030018457703617
subor_principal_desc__no,PC38,0.0005248877833862437
subor_principal_desc__no,PC39,0.0005594870386743937
subor_principal_desc__no,PC40,0.0004449258768841467
subor_principal_desc__no,PC41,0.00010354571751865095
subor_principal_desc__no,PC42,0.005795137384803824
subor_principal_desc__no,PC43,-0.038760547296053924
subor_principal_desc__no,PC44,-0.0020079998768171266
subor_principal_desc__no,PC45,0.0013709180018485413
subor_principal_desc__no,PC46,4.5902797586313294e-05
subor_principal_desc__no,PC47,-0.00035116827966676485
subor_principal_desc__no,PC48,-0.0003077569144165944
subor_principal_desc__no,PC49,0.00016646590707524274
subor_principal_desc__no,PC50,-5.1500553908049546e-05
subor_principal_desc__no,PC51,-7.434078305800237e-06
subor_principal_desc__no,PC52,1.5872398675608143e-06
subor_principal_desc__no,PC53,-1.1956878032730053e-05
subor_principal_desc__no,PC54,-8.163522895166148e-06
subor_principal_desc__no,PC55,1.9421157438244375e-06
subor_principal_desc__no,PC56,-1.7381714452436368e-06
subor_principal_desc__no,PC57,-5.89500795485305e-07
subor_principal_desc__no,PC58,-1.627831297672234e-06
subor_principal_desc__no,PC59,-6.957248134645193e-07
subor_principal_desc__no,PC60,-3.1020313034449484e-06
subor_principal_desc__no,PC61,-2.9411735721882216e-07
subor_principal_desc__no,PC62,-1.0458627592150145e-07
subor_principal_desc__no,PC63,3.818511144810055e-07
subor_principal_desc__no,PC64,-7.170434454273587e-08
subor_principal_desc__no,PC65,3.9551590475673955e-07
subor_principal_desc__no,PC66,2.098317002213774e-07
subor_principal_desc__no,PC67,-6.970026137197141e-17
subor_principal_desc__no,PC68,-7.109279209113057e-18
subor_principal_desc__no,PC69,-1.3952669441488377e-16
subor_principal_desc__no,PC70,-3.4766500043403165e-18
subor_principal_desc__no,PC71,4.754199374577355e-17
subor_principal_desc__no,PC72,-1.0060168383650967e-16
subor_principal_desc__no,PC73,1.5630158019885525e-16
subor_principal_desc__no,PC74,6.506569850294319e-17
subor_principal_desc__no,PC75,-2.600171383018768e-16
subor_principal_desc__no,PC76,-2.2013856628088827e-16
subor_principal_desc__no,PC77,1.607574039525138e-17
subor_principal_desc__no_aplica_sin_trabajo_principal_reportado,PC1,-0.07067614679221561
subor_principal_desc__no_aplica_sin_trabajo_principal_reportado,PC2,-0.5868911582634269
subor_principal_desc__no_aplica_sin_trabajo_principal_reportado,PC3,-0.15676513844965254
subor_principal_desc__no_aplica_sin_trabajo_principal_reportado,PC4,-0.04447596944027942
subor_principal_desc__no_aplica_sin_trabajo_principal_reportado,PC5,0.11296075089048487
subor_principal_desc__no_aplica_sin_trabajo_principal_reportado,PC6,-0.1621466097450915
subor_principal_desc__no_aplica_sin_trabajo_principal_reportado,PC7,-0.11165864322047783
subor_principal_desc__no_aplica_sin_trabajo_principal_reportado,PC8,0.08673465506370266
subor_principal_desc__no_aplica_sin_trabajo_principal_reportado,PC9,0.013529325185018488
subor_principal_desc__no_aplica_sin_trabajo_principal_reportado,PC10,0.01954440107886935
subor_principal_desc__no_aplica_sin_trabajo_principal_reportado,PC11,0.012413529330294243
subor_principal_desc__no_aplica_sin_trabajo_principal_reportado,PC12,0.02328784972336681
subor_principal_desc__no_aplica_sin_trabajo_principal_reportado,PC13,0.016651057622111123
subor_principal_desc__no_aplica_sin_trabajo_principal_reportado,PC14,-0.0028328396897583283
subor_principal_desc__no_aplica_sin_trabajo_principal_reportado,PC15,-0.012250566807766778
subor_principal_desc__no_aplica_sin_trabajo_principal_reportado,PC16,0.019286741693910436
subor_principal_desc__no_aplica_sin_trabajo_principal_reportado,PC17,-0.033758601829570876
subor_principal_desc__no_aplica_sin_trabajo_principal_reportado,PC18,-0.011274400391657073
subor_principal_desc__no_aplica_sin_trabajo_principal_reportado,PC19,0.0007391075236080389
subor_principal_desc__no_aplica_sin_trabajo_principal_reportado,PC20,0.02334176685110384
subor_principal_desc__no_aplica_sin_trabajo_principal_reportado,PC21,-0.003932195106858789
subor_principal_desc__no_aplica_sin_trabajo_principal_reportado,PC22,0.0028526758276745117
subor_principal_desc__no_aplica_sin_trabajo_principal_reportado,PC23,-0.0035378447071132304
subor_principal_desc__no_aplica_sin_trabajo_principal_reportado,PC24,0.007809564441699315
subor_principal_desc__no_aplica_sin_trabajo_principal_reportado,PC25,0.00421546730332145
subor_principal_desc__no_aplica_sin_trabajo_principal_reportado,PC26,-0.0004210404641891533
subor_principal_desc__no_aplica_sin_trabajo_principal_reportado,PC27,0.0010740414880371079
subor_principal_desc__no_aplica_sin_trabajo_principal_reportado,PC28,-0.01547068302744926
subor_principal_desc__no_aplica_sin_trabajo_principal_reportado,PC29,0.0005956069135316555
subor_principal_desc__no_aplica_sin_trabajo_principal_reportado,PC30,0.7384872089927929
subor_principal_desc__no_aplica_sin_trabajo_principal_reportado,PC31,-0.04217821942579747
subor_principal_desc__no_aplica_sin_trabajo_principal_reportado,PC32,-0.035825979850872824
subor_principal_desc__no_aplica_sin_trabajo_principal_reportado,PC33,0.0038439781992289277
subor_principal_desc__no_aplica_sin_trabajo_principal_reportado,PC34,0.0015880972789921433
subor_principal_desc__no_aplica_sin_trabajo_principal_reportado,PC35,-0.009232192239556245
subor_principal_desc__no_aplica_sin_trabajo_principal_reportado,PC36,0.006831850041160304
subor_principal_desc__no_aplica_sin_trabajo_principal_reportado,PC37,0.0035073757982587795
subor_principal_desc__no_aplica_sin_trabajo_principal_reportado,PC38,-9.843241493322722e-05
subor_principal_desc__no_aplica_sin_trabajo_principal_reportado,PC39,0.0006700336485176592
subor_principal_desc__no_aplica_sin_trabajo_principal_reportado,PC40,-0.0005743398006850066
subor_principal_desc__no_aplica_sin_trabajo_principal_reportado,PC41,0.0006641091828041096
subor_principal_desc__no_aplica_sin_trabajo_principal_reportado,PC42,0.016101452530536194
subor_principal_desc__no_aplica_sin_trabajo_principal_reportado,PC43,-0.10871756274499328
subor_principal_desc__no_aplica_sin_trabajo_principal_reportado,PC44,-0.006822748731003141
subor_principal_desc__no_aplica_sin_trabajo_principal_reportado,PC45,0.0037084774557315375
subor_principal_desc__no_aplica_sin_trabajo_principal_reportado,PC46,-0.0003637211064742737
subor_principal_desc__no_aplica_sin_trabajo_principal_reportado,PC47,-0.001324459704201623
subor_principal_desc__no_aplica_sin_trabajo_principal_reportado,PC48,-0.0012421689860393585
subor_principal_desc__no_aplica_sin_trabajo_principal_reportado,PC49,-0.0003133792699043422
subor_principal_desc__no_aplica_sin_trabajo_principal_reportado,PC50,-9.131266566469335e-06
subor_principal_desc__no_aplica_sin_trabajo_principal_reportado,PC51,5.134346385506247e-06
subor_principal_desc__no_aplica_sin_trabajo_principal_reportado,PC52,3.221712314214468e-05
subor_principal_desc__no_aplica_sin_trabajo_principal_reportado,PC53,3.519371815415964e-05
subor_principal_desc__no_aplica_sin_trabajo_principal_reportado,PC54,-9.356866458234908e-06
subor_principal_desc__no_aplica_sin_trabajo_principal_reportado,PC55,-1.0980852551921543e-05
subor_principal_desc__no_aplica_sin_trabajo_principal_reportado,PC56,1.130306627347521e-05
subor_principal_desc__no_aplica_sin_trabajo_principal_reportado,PC57,-5.672226339393926e-06
subor_principal_desc__no_aplica_sin_trabajo_principal_reportado,PC58,7.610385065658075e-06
subor_principal_desc__no_aplica_sin_trabajo_principal_reportado,PC59,-3.981602514932928e-06
subor_principal_desc__no_aplica_sin_trabajo_principal_reportado,PC60,1.1417681097724907e-05
subor_principal_desc__no_aplica_sin_trabajo_principal_reportado,PC61,7.133242603601476e-07
subor_principal_desc__no_aplica_sin_trabajo_principal_reportado,PC62,-6.473841177761062e-09
subor_principal_desc__no_aplica_sin_trabajo_principal_reportado,PC63,-1.4303901709064934e-06
subor_principal_desc__no_aplica_sin_trabajo_principal_reportado,PC64,3.56580686528537e-07
subor_principal_desc__no_aplica_sin_trabajo_principal_reportado,PC65,-2.0561305771780086e-06
subor_principal_desc__no_aplica_sin_trabajo_principal_reportado,PC66,-7.704501166424333e-07
subor_principal_desc__no_aplica_sin_trabajo_principal_reportado,PC67,-1.954325742328356e-16
subor_principal_desc__no_aplica_sin_trabajo_principal_reportado,PC68,-7.032539998443879e-17
subor_principal_desc__no_aplica_sin_trabajo_principal_reportado,PC69,3.4568432829015825e-17
subor_principal_desc__no_aplica_sin_trabajo_principal_reportado,PC70,-8.736208143588674e-17
subor_principal_desc__no_aplica_sin_trabajo_principal_reportado,PC71,1.1659196098624394e-16
subor_principal_desc__no_aplica_sin_trabajo_principal_reportado,PC72,5.375816164150443e-17
subor_principal_desc__no_aplica_sin_trabajo_principal_reportado,PC73,1.2773893423078708e-16
subor_principal_desc__no_aplica_sin_trabajo_principal_reportado,PC74,2.4042684865794015e-16
subor_principal_desc__no_aplica_sin_trabajo_principal_reportado,PC75,-4.0940831953328946e-16
subor_principal_desc__no_aplica_sin_trabajo_principal_reportado,PC76,-3.2108520728922133e-16
subor_principal_desc__no_aplica_sin_trabajo_principal_reportado,PC77,-2.28283048851073e-17
subor_principal_desc__si,PC1,0.2707703903642737
subor_principal_desc__si,PC2,0.3425477284541595
subor_principal_desc__si,PC3,-0.33652835814556836
subor_principal_desc__si,PC4,0.403995080914942
subor_principal_desc__si,PC5,0.04617665997310236
subor_principal_desc__si,PC6,-0.0043175964788324936
subor_principal_desc__si,PC7,0.6579222253621491
subor_principal_desc__si,PC8,-0.16595212488455388
subor_principal_desc__si,PC9,-0.0009299617141456031
subor_principal_desc__si,PC10,-0.11204308863114532
subor_principal_desc__si,PC11,-0.1077953052395076
subor_principal_desc__si,PC12,0.060873840163261916
subor_principal_desc__si,PC13,-0.04848144855032573
subor_principal_desc__si,PC14,-0.034522340021934605
subor_principal_desc__si,PC15,-0.02649564856190428
subor_principal_desc__si,PC16,0.09008780599109624
subor_principal_desc__si,PC17,0.1221978383366282
subor_principal_desc__si,PC18,0.056918769941112064
subor_principal_desc__si,PC19,-0.011745666908813995
subor_principal_desc__si,PC20,-0.008556109516005743
subor_principal_desc__si,PC21,-0.005983347747694812
subor_principal_desc__si,PC22,0.002685267806771867
subor_principal_desc__si,PC23,0.0022673629740497608
subor_principal_desc__si,PC24,0.0012004231724576167
subor_principal_desc__si,PC25,-0.0018138401626134825
subor_principal_desc__si,PC26,-0.0018111334837852694
subor_principal_desc__si,PC27,-0.0025377678337754105
subor_principal_desc__si,PC28,0.0004656754549315085
subor_principal_desc__si,PC29,0.0013438585390914105
subor_principal_desc__si,PC30,-0.06672138557304065
subor_principal_desc__si,PC31,0.0018513757695962061
subor_principal_desc__si,PC32,0.001173499619259528
subor_principal_desc__si,PC33,-0.0005989315672227128
subor_principal_desc__si,PC34,0.0017857102199934445
subor_principal_desc__si,PC35,0.0011498293203987275
subor_principal_desc__si,PC36,8.927892224130507e-05
subor_principal_desc__si,PC37,-0.0004648657497375748
subor_principal_desc__si,PC38,-0.00045546641924558483
subor_principal_desc__si,PC39,-0.000819367482487039
subor_principal_desc__si,PC40,-0.000174581938895168
subor_principal_desc__si,PC41,-0.0003843385700478032
subor_principal_desc__si,PC42,-0.012433969519592702
subor_principal_desc__si,PC43,0.08360513144029573
subor_principal_desc__si,PC44,0.004844141033022195
subor_principal_desc__si,PC45,-0.0028981078090397224
subor_principal_desc__si,PC46,0.0001131635343835868
subor_principal_desc__si,PC47,0.0009037197498715237
subor_principal_desc__si,PC48,0.0008270887757413194
subor_principal_desc__si,PC49,-2.2883881538687304e-05
subor_principal_desc__si,PC50,5.278416750967698e-05
subor_principal_desc__si,PC51,4.839427163322418e-06
subor_principal_desc__si,PC52,-1.5385832881578487e-05
subor_principal_desc__si,PC53,-3.821181561585837e-06
subor_principal_desc__si,PC54,1.177465980318246e-05
subor_principal_desc__si,PC55,2.8887755579840993e-06
subor_principal_desc__si,PC56,-3.221045030926961e-06
subor_principal_desc__si,PC57,3.0029586965082053e-06
subor_principal_desc__si,PC58,-1.7347684639023984e-06
subor_principal_desc__si,PC59,2.3753351957094424e-06
subor_principal_desc__si,PC60,-1.9767559307856424e-06
subor_principal_desc__si,PC61,-2.834470391871505e-08
subor_principal_desc__si,PC62,1.0199293613923574e-07
subor_principal_desc__si,PC63,2.540635754595952e-07
subor_principal_desc__si,PC64,-8.561350976662041e-08
subor_principal_desc__si,PC65,5.106932097792321e-07
subor_principal_desc__si,PC66,1.329044716103352e-07
subor_principal_desc__si,PC67,1.485119321876243e-16
subor_principal_desc__si,PC68,3.5407101736953714e-17
subor_principal_desc__si,PC69,1.1720008419769412e-16
subor_principal_desc__si,PC70,3.467655133848683e-17
subor_principal_desc__si,PC71,-9.538181783229846e-17
subor_principal_desc__si,PC72,7.361770980483468e-17
subor_principal_desc__si,PC73,-2.0308502947119303e-16
subor_principal_desc__si,PC74,-1.6574315002564114e-16
subor_principal_desc__si,PC75,4.226872954343883e-16
subor_principal_desc__si,PC76,3.475837099673581e-16
subor_principal_desc__si,PC77,-5.1170984344293426e-18
contrato_principal_desc__no,PC1,0.14544977708820037
contrato_principal_desc__no,PC2,0.08870472596800026
contrato_principal_desc__no,PC3,0.04774604452873095
contrato_principal_desc__no,PC4,-0.033450226315453094
contrato_principal_desc__no,PC5,-0.2978229532098415
contrato_principal_desc__no,PC6,-0.35184241105646713
contrato_principal_desc__no,PC7,0.7143966121880198
contrato_principal_desc__no,PC8,-0.026447580524564994
contrato_principal_desc__no,PC9,0.036102200980563895
contrato_principal_desc__no,PC10,-0.09225605763879399
contrato_principal_desc__no,PC11,-0.07816839353649685
contrato_principal_desc__no,PC12,-0.25336101026097496
contrato_principal_desc__no,PC13,-0.042561043773902046
contrato_principal_desc__no,PC14,0.09959815367546487
contrato_principal_desc__no,PC15,-0.03190637953633798
contrato_principal_desc__no,PC16,-0.05845293125501091
contrato_principal_desc__no,PC17,-0.2946134789972288
contrato_principal_desc__no,PC18,-0.23562411774041978
contrato_principal_desc__no,PC19,-0.008270926321352562
contrato_principal_desc__no,PC20,0.0338703198545772
contrato_principal_desc__no,PC21,-0.007868328989742759
contrato_principal_desc__no,PC22,0.01804828273466976
contrato_principal_desc__no,PC23,-0.0117859173530322
contrato_principal_desc__no,PC24,0.013894885225700846
contrato_principal_desc__no,PC25,-0.011935819648700783
contrato_principal_desc__no,PC26,0.008431678559778801
contrato_principal_desc__no,PC27,-0.005742318976737901
contrato_principal_desc__no,PC28,-0.002791656907506029
contrato_principal_desc__no,PC29,0.000533384055731554
contrato_principal_desc__no,PC30,-0.04190955926543722
contrato_principal_desc__no,PC31,0.010758995554430599
contrato_principal_desc__no,PC32,0.002957937014520274
contrato_principal_desc__no,PC33,-0.0001773295780554367
contrato_principal_desc__no,PC34,-0.0036641029969800266
contrato_principal_desc__no,PC35,0.0007171546537774066
contrato_principal_desc__no,PC36,0.00036196291200415824
contrato_principal_desc__no,PC37,-0.0007819130983179377
contrato_principal_desc__no,PC38,0.0002573205093687173
contrato_principal_desc__no,PC39,0.0007573746914166274
contrato_principal_desc__no,PC40,6.0947843091876326e-05
contrato_principal_desc__no,PC41,8.699048349031269e-05
contrato_principal_desc__no,PC42,0.005340790533449446
contrato_principal_desc__no,PC43,-0.03613316673520004
contrato_principal_desc__no,PC44,-0.001769033950534664
contrato_principal_desc__no,PC45,0.0012569170950066419
contrato_principal_desc__no,PC46,2.0550667633622616e-05
contrato_principal_desc__no,PC47,-0.00039328387279683163
contrato_principal_desc__no,PC48,-0.00022944355745647076
contrato_principal_desc__no,PC49,-1.107264361098134e-05
contrato_principal_desc__no,PC50,-1.3021011403425736e-05
contrato_principal_desc__no,PC51,-4.228998034116942e-06
contrato_principal_desc__no,PC52,-9.624588242590605e-06
contrato_principal_desc__no,PC53,-1.7284805096129235e-05
contrato_principal_desc__no,PC54,-7.090338468848293e-06
contrato_principal_desc__no,PC55,-1.6925671903636953e-06
contrato_principal_desc__no,PC56,1.1069725000988948e-06
contrato_principal_desc__no,PC57,8.288358148295269e-08
contrato_principal_desc__no,PC58,-2.0215870424797235e-06
contrato_principal_desc__no,PC59,-3.627519600056322e-07
contrato_principal_desc__no,PC60,-1.6850538509882603e-06
contrato_principal_desc__no,PC61,-2.6648669728786575e-08
contrato_principal_desc__no,PC62,-1.4876619745448082e-07
contrato_principal_desc__no,PC63,-6.83372276429834e-08
contrato_principal_desc__no,PC64,1.1502627894916192e-07
contrato_principal_desc__no,PC65,3.552128601286428e-08
contrato_principal_desc__no,PC66,-8.426963121584486e-08
contrato_principal_desc__no,PC67,9.829698308531841e-16
contrato_principal_desc__no,PC68,-2.369092923001132e-15
contrato_principal_desc__no,PC69,6.001875112933978e-17
contrato_principal_desc__no,PC70,5.144851639595849e-17
contrato_principal_desc__no,PC71,-7.077228025180572e-17
contrato_principal_desc__no,PC72,-5.276060019887125e-17
contrato_principal_desc__no,PC73,-8.057246551546787e-17
contrato_principal_desc__no,PC74,1.1254836333561457e-16
contrato_principal_desc__no,PC75,9.988111403093682e-17
contrato_principal_desc__no,PC76,5.798445028931473e-17
contrato_principal_desc__no,PC77,-3.611205633111719e-17
contrato_principal_desc__no_aplica_sin_contrato_principal_documentado,PC1,-0.2659129621777216
contrato_principal_desc__no_aplica_sin_contrato_principal_documentado,PC2,-0.3399239478300118
contrato_principal_desc__no_aplica_sin_contrato_principal_documentado,PC3,0.3396203935163644
