anio,tabla,variable,tipo_documentado,etiqueta_variable,rango,definicion,catalogo_referencia,fuente
2022,hogares,er_aplicac,C (1),Radio mediante aplicación,{4},Medio por el cual se escucha la radio.,,doc_2022.pdf p.62
2022,hogares,er_celular,C (1),Radio mediante teléfono celular,{2},Medio por el cual se escucha la radio.,,doc_2022.pdf p.62
2022,hogares,er_compu,C (1),Radio mediante computadora,{3},Medio por el cual se escucha la radio.,,doc_2022.pdf p.62
2022,hogares,er_otro,C (1),Radio por otro medio,{6},Medio por el cual se escucha la radio.,,doc_2022.pdf p.62
2022,hogares,er_tv,C (1),Radio mediante televisión,{5},Medio por el cual se escucha la radio.,,doc_2022.pdf p.62
2022,hogares,esc_radio,C (1),Escuchan la radio,"{1,2}",En su hogar escuchan la radio.,,doc_2022.pdf p.61
2022,hogares,est_alim,N (9),Estimación de gastos en alimentos,Sección y/o apartado bebidas consumidas dentro y fuera de la casa y,bebidas y tabaco consumidos dentro y fuera de casa.,,doc_2022.pdf p.67
2022,hogares,est_dis,C (3),Estrato de diseño muestral,Sección y/o apartado,upms de acuerdo con su estrato geográfico,,doc_2022.pdf p.69
2022,hogares,est_trans,N (9),Estimación en gastos de transporte,Sección y/o apartado Estimación del gasto mensual en transporte público,público.,,doc_2022.pdf p.67
2022,hogares,factor,N (5),Factor de expansión,Sección y/o apartado,Factor de expansión.,,doc_2022.pdf p.69
2022,hogares,foliohog,C (1),Identificador del hogar,Sección y/o apartado,5 los hogares adicionales.,,doc_2022.pdf p.48
2022,hogares,folioviv,C (10),Identificador de la vivienda,Sección y/o apartado,"rural, código 6), cuatro dígitos del número consecutivo de la UPM, un dígito de la decena de levantamiento y dos dígitos con un número",,doc_2022.pdf p.48
2022,hogares,frec_dicon,C(1),Frecuencia de compra en Diconsa,"{1,...,3}",Frecuencia de compra en tienda Diconsa. ¿Con qué frecuencia usted o algún integrante del,,doc_2022.pdf p.68
2022,hogares,habito_1,C (1),Cada mes,{1},Frecuencia con la que realiza las compras de ¿Cada cuándo realizan las compras en alimentos y alimentos y bebidas.,,doc_2022.pdf p.63
2022,hogares,habito_2,C (1),Cada 15 días,{2},Frecuencia con la que realiza las compras de ¿Cada cuándo realizan las compras en alimentos y alimentos y bebidas.,,doc_2022.pdf p.63
2022,hogares,habito_3,C (1),Cada 8 días,{3},Frecuencia con la que realiza las compras de ¿Cada cuándo realizan las compras en alimentos y alimentos y bebidas.,,doc_2022.pdf p.63
2022,hogares,habito_4,C (1),Cada tercer día,{4},Frecuencia con la que realiza las compras de ¿Cada cuándo realizan las compras en alimentos y alimentos y bebidas.,,doc_2022.pdf p.64
2022,hogares,habito_5,C (1),Diariamente,{5},Frecuencia con la que realiza las compras de ¿Cada cuándo realizan las compras en alimentos y alimentos y bebidas.,,doc_2022.pdf p.64
2022,hogares,habito_6,C (1),Otros,{6},Algún otro intervalo de frecuencia con que haga ¿Cada cuándo realizan las compras en alimentos y las compras.,,doc_2022.pdf p.64
2022,hogares,huesp_come,N (1),Huéspedes que pagan por comer,Sección y/o apartado Sección II,Personas que pagan para comer en el hogar. ¿De esa o esas personas cuántas de ellas también,,doc_2022.pdf p.48
2022,hogares,huespedes,N (1),Huéspedes que pagan por dormir,Sección y/o apartado Sección II,dormir.,,doc_2022.pdf p.48
2022,hogares,lts_licon,C (1),Litros de leche Liconsa,"{1,...,7}",compra a la semana.,,doc_2022.pdf p.68
2022,hogares,negcua,C (1),Negocio del hogar,"{1,2}","negocio que se de dedique a procesar, vender o propiedad del hogar que se dedique a elaborar, prestar un servicio.",,doc_2022.pdf p.67
2022,hogares,nr_viv,C (2),Número de renglón de vivienda,Sección y/o apartado 1.5 Viviendas y Servicios de Conservación,una cuota por la vivienda como prestación en el Asignar el número de renglón que corresponda trabajo.,,doc_2022.pdf p.64
2022,hogares,num_aspir,N (2),Número de aspiradoras del hogar,Sección y/o apartado Sección V,hogar.,,doc_2022.pdf p.60
2022,hogares,num_auto,N (2),Número de automóviles del hogar,Sección y/o apartado Sección V,hogar.,,doc_2022.pdf p.54
2022,hogares,num_bici,N (2),Número de bicicletas del hogar,Sección y/o apartado Sección V,medio de transporte en el hogar.,,doc_2022.pdf p.55
2022,hogares,num_canoa,N (2),Número de canoas del hogar,Sección y/o apartado Sección V,vehículos para navegar con los que cuenta el hogar.,,doc_2022.pdf p.56
2022,hogares,num_carret,N (2),Número de carretas del hogar,Sección y/o apartado Sección V,vehículos de tracción animal con los que cuenta el hogar.,,doc_2022.pdf p.56
2022,hogares,num_compu,N (2),Número de computadoras del hogar,Sección y/o apartado Sección V,hogar.,,doc_2022.pdf p.61
2022,hogares,num_dvd,N (2),Número de dvds del hogar,Sección y/o apartado Sección V,discos de video) con los que cuenta el hogar.,,doc_2022.pdf p.58
2022,hogares,num_ester,N (2),Número de estéreos del hogar,Sección y/o apartado Sección V,minicomponentes con los que cuenta el hogar.,,doc_2022.pdf p.56
2022,hogares,num_estuf,N (2),Número de estufas del hogar,Sección y/o apartado Sección V,que cuenta el hogar.,,doc_2022.pdf p.59
